state,district,category,type,date,crimes,year
Pahang,Bentong,assault,rape,2022-01-01,8,2022
Pahang,Bentong,assault,rape,2023-01-01,10,2023
Pahang,Bentong,assault,robbery_gang_armed,2016-01-01,0,2016
Pahang,Bentong,assault,robbery_gang_armed,2017-01-01,0,2017
Pahang,Bentong,assault,robbery_gang_armed,2018-01-01,0,2018
Pahang,Bentong,assault,robbery_gang_armed,2019-01-01,0,2019
Pahang,Bentong,assault,robbery_gang_armed,2020-01-01,0,2020
Pahang,Bentong,assault,robbery_gang_armed,2021-01-01,0,2021
Pahang,Bentong,assault,robbery_gang_armed,2022-01-01,0,2022
Pahang,Bentong,assault,robbery_gang_armed,2023-01-01,0,2023
Pahang,Bentong,assault,robbery_gang_unarmed,2016-01-01,21,2016
Pahang,Bentong,assault,robbery_gang_unarmed,2017-01-01,6,2017
Pahang,Bentong,assault,robbery_gang_unarmed,2018-01-01,12,2018
Pahang,Bentong,assault,robbery_gang_unarmed,2019-01-01,20,2019
Pahang,Bentong,assault,robbery_gang_unarmed,2020-01-01,6,2020
Pahang,Bentong,assault,robbery_gang_unarmed,2021-01-01,5,2021
Pahang,Bentong,assault,robbery_gang_unarmed,2022-01-01,7,2022
Pahang,Bentong,assault,robbery_gang_unarmed,2023-01-01,9,2023
Pahang,Bentong,assault,robbery_solo_armed,2016-01-01,0,2016
Pahang,Bentong,assault,robbery_solo_armed,2017-01-01,0,2017
Pahang,Bentong,assault,robbery_solo_armed,2018-01-01,0,2018
Pahang,Bentong,assault,robbery_solo_armed,2019-01-01,0,2019
Pahang,Bentong,assault,robbery_solo_armed,2020-01-01,0,2020
Pahang,Bentong,assault,robbery_solo_armed,2021-01-01,0,2021
Pahang,Bentong,assault,robbery_solo_armed,2022-01-01,0,2022
Pahang,Bentong,assault,robbery_solo_armed,2023-01-01,0,2023
Pahang,Bentong,assault,robbery_solo_unarmed,2016-01-01,8,2016
Pahang,Bentong,assault,robbery_solo_unarmed,2017-01-01,8,2017
Pahang,Bentong,assault,robbery_solo_unarmed,2018-01-01,7,2018
Pahang,Bentong,assault,robbery_solo_unarmed,2019-01-01,10,2019
Pahang,Bentong,assault,robbery_solo_unarmed,2020-01-01,12,2020
Pahang,Bentong,assault,robbery_solo_unarmed,2021-01-01,7,2021
Pahang,Bentong,assault,robbery_solo_unarmed,2022-01-01,7,2022
Pahang,Bentong,assault,robbery_solo_unarmed,2023-01-01,13,2023
Pahang,Bentong,property,all,2016-01-01,332,2016
Pahang,Bentong,property,all,2017-01-01,280,2017
Pahang,Bentong,property,all,2018-01-01,481,2018
Pahang,Bentong,property,all,2019-01-01,455,2019
Pahang,Bentong,property,all,2020-01-01,235,2020
Pahang,Bentong,property,all,2021-01-01,133,2021
Pahang,Bentong,property,all,2022-01-01,188,2022
Pahang,Bentong,property,all,2023-01-01,192,2023
Pahang,Bentong,property,break_in,2016-01-01,104,2016
Pahang,Bentong,property,break_in,2017-01-01,86,2017
Pahang,Bentong,property,break_in,2018-01-01,61,2018
Pahang,Bentong,property,break_in,2019-01-01,63,2019
Pahang,Bentong,property,break_in,2020-01-01,51,2020
Pahang,Bentong,property,break_in,2021-01-01,35,2021
Pahang,Bentong,property,break_in,2022-01-01,31,2022
Pahang,Bentong,property,break_in,2023-01-01,36,2023
Pahang,Bentong,property,theft_other,2016-01-01,132,2016
Pahang,Bentong,property,theft_other,2017-01-01,109,2017
Pahang,Bentong,property,theft_other,2018-01-01,334,2018
Pahang,Bentong,property,theft_other,2019-01-01,333,2019
Pahang,Bentong,property,theft_other,2020-01-01,126,2020
Pahang,Bentong,property,theft_other,2021-01-01,59,2021
Pahang,Bentong,property,theft_other,2022-01-01,101,2022
Pahang,Bentong,property,theft_other,2023-01-01,92,2023
Pahang,Bentong,property,theft_vehicle_lorry,2016-01-01,4,2016
Pahang,Bentong,property,theft_vehicle_lorry,2017-01-01,1,2017
Pahang,Bentong,property,theft_vehicle_lorry,2018-01-01,4,2018
Pahang,Bentong,property,theft_vehicle_lorry,2019-01-01,1,2019
Pahang,Bentong,property,theft_vehicle_lorry,2020-01-01,0,2020
Pahang,Bentong,property,theft_vehicle_lorry,2021-01-01,2,2021
Pahang,Bentong,property,theft_vehicle_lorry,2022-01-01,1,2022
Pahang,Bentong,property,theft_vehicle_lorry,2023-01-01,3,2023
Pahang,Bentong,property,theft_vehicle_motorcar,2016-01-01,25,2016
Pahang,Bentong,property,theft_vehicle_motorcar,2017-01-01,12,2017
Pahang,Bentong,property,theft_vehicle_motorcar,2018-01-01,19,2018
Pahang,Bentong,property,theft_vehicle_motorcar,2019-01-01,16,2019
Pahang,Bentong,property,theft_vehicle_motorcar,2020-01-01,17,2020
Pahang,Bentong,property,theft_vehicle_motorcar,2021-01-01,8,2021
Pahang,Bentong,property,theft_vehicle_motorcar,2022-01-01,12,2022
Pahang,Bentong,property,theft_vehicle_motorcar,2023-01-01,18,2023
Pahang,Bentong,property,theft_vehicle_motorcycle,2016-01-01,67,2016
Pahang,Bentong,property,theft_vehicle_motorcycle,2017-01-01,72,2017
Pahang,Bentong,property,theft_vehicle_motorcycle,2018-01-01,63,2018
Pahang,Bentong,property,theft_vehicle_motorcycle,2019-01-01,42,2019
Pahang,Bentong,property,theft_vehicle_motorcycle,2020-01-01,41,2020
Pahang,Bentong,property,theft_vehicle_motorcycle,2021-01-01,29,2021
Pahang,Bentong,property,theft_vehicle_motorcycle,2022-01-01,43,2022
Pahang,Bentong,property,theft_vehicle_motorcycle,2023-01-01,43,2023
Pahang,Bera,assault,all,2016-01-01,31,2016
Pahang,Bera,assault,all,2017-01-01,40,2017
Pahang,Bera,assault,all,2018-01-01,21,2018
Pahang,Bera,assault,all,2019-01-01,32,2019
Pahang,Bera,assault,all,2020-01-01,24,2020
Pahang,Bera,assault,all,2021-01-01,25,2021
Pahang,Bera,assault,all,2022-01-01,34,2022
Pahang,Bera,assault,all,2023-01-01,31,2023
Pahang,Bera,assault,causing_injury,2016-01-01,6,2016
Pahang,Bera,assault,causing_injury,2017-01-01,11,2017
Pahang,Bera,assault,causing_injury,2018-01-01,12,2018
Pahang,Bera,assault,causing_injury,2019-01-01,17,2019
Pahang,Bera,assault,causing_injury,2020-01-01,14,2020
Pahang,Bera,assault,causing_injury,2021-01-01,15,2021
Pahang,Bera,assault,causing_injury,2022-01-01,18,2022
Pahang,Bera,assault,causing_injury,2023-01-01,12,2023
Pahang,Bera,assault,murder,2016-01-01,0,2016
Pahang,Bera,assault,murder,2017-01-01,2,2017
Pahang,Bera,assault,murder,2018-01-01,1,2018
Pahang,Bera,assault,murder,2019-01-01,2,2019
Pahang,Bera,assault,murder,2020-01-01,0,2020
Pahang,Bera,assault,murder,2021-01-01,0,2021
Pahang,Bera,assault,murder,2022-01-01,1,2022
Pahang,Bera,assault,murder,2023-01-01,0,2023
Pahang,Bera,assault,rape,2016-01-01,9,2016
Pahang,Bera,assault,rape,2017-01-01,11,2017
Pahang,Bera,assault,rape,2018-01-01,2,2018
Pahang,Bera,assault,rape,2019-01-01,6,2019
Pahang,Bera,assault,rape,2020-01-01,7,2020
Pahang,Bera,assault,rape,2021-01-01,6,2021
Pahang,Bera,assault,rape,2022-01-01,12,2022
Pahang,Bera,assault,rape,2023-01-01,7,2023
Pahang,Bera,assault,robbery_gang_armed,2016-01-01,0,2016
Pahang,Bera,assault,robbery_gang_armed,2017-01-01,0,2017
Pahang,Bera,assault,robbery_gang_armed,2018-01-01,0,2018
Pahang,Bera,assault,robbery_gang_armed,2019-01-01,1,2019
Pahang,Bera,assault,robbery_gang_armed,2020-01-01,0,2020
Pahang,Bera,assault,robbery_gang_armed,2021-01-01,0,2021
Pahang,Bera,assault,robbery_gang_armed,2022-01-01,0,2022
Pahang,Bera,assault,robbery_gang_armed,2023-01-01,0,2023
Pahang,Bera,assault,robbery_gang_unarmed,2016-01-01,8,2016
Pahang,Bera,assault,robbery_gang_unarmed,2017-01-01,14,2017
Pahang,Bera,assault,robbery_gang_unarmed,2018-01-01,6,2018
Pahang,Bera,assault,robbery_gang_unarmed,2019-01-01,2,2019
Pahang,Bera,assault,robbery_gang_unarmed,2020-01-01,2,2020
Pahang,Bera,assault,robbery_gang_unarmed,2021-01-01,1,2021
Pahang,Bera,assault,robbery_gang_unarmed,2022-01-01,1,2022
Pahang,Bera,assault,robbery_gang_unarmed,2023-01-01,7,2023
Pahang,Bera,assault,robbery_solo_armed,2016-01-01,0,2016
Pahang,Bera,assault,robbery_solo_armed,2017-01-01,0,2017
Pahang,Bera,assault,robbery_solo_armed,2018-01-01,0,2018
Pahang,Bera,assault,robbery_solo_armed,2019-01-01,0,2019
Pahang,Bera,assault,robbery_solo_armed,2020-01-01,0,2020
Pahang,Bera,assault,robbery_solo_armed,2021-01-01,0,2021
Pahang,Bera,assault,robbery_solo_armed,2022-01-01,0,2022
Pahang,Bera,assault,robbery_solo_armed,2023-01-01,0,2023
Pahang,Bera,assault,robbery_solo_unarmed,2016-01-01,8,2016
Pahang,Bera,assault,robbery_solo_unarmed,2017-01-01,2,2017
Pahang,Bera,assault,robbery_solo_unarmed,2018-01-01,0,2018
Pahang,Bera,assault,robbery_solo_unarmed,2019-01-01,4,2019
Pahang,Bera,assault,robbery_solo_unarmed,2020-01-01,1,2020
Pahang,Bera,assault,robbery_solo_unarmed,2021-01-01,3,2021
Pahang,Bera,assault,robbery_solo_unarmed,2022-01-01,2,2022
Pahang,Bera,assault,robbery_solo_unarmed,2023-01-01,5,2023
Pahang,Bera,property,all,2016-01-01,153,2016
Pahang,Bera,property,all,2017-01-01,100,2017
Pahang,Bera,property,all,2018-01-01,109,2018
Pahang,Bera,property,all,2019-01-01,93,2019
Pahang,Bera,property,all,2020-01-01,89,2020
Pahang,Bera,property,all,2021-01-01,91,2021
Pahang,Bera,property,all,2022-01-01,93,2022
Pahang,Bera,property,all,2023-01-01,89,2023
Pahang,Bera,property,break_in,2016-01-01,49,2016
Pahang,Bera,property,break_in,2017-01-01,32,2017
Pahang,Bera,property,break_in,2018-01-01,38,2018
Pahang,Bera,property,break_in,2019-01-01,32,2019
Pahang,Bera,property,break_in,2020-01-01,20,2020
Pahang,Bera,property,break_in,2021-01-01,18,2021
Pahang,Bera,property,break_in,2022-01-01,32,2022
Pahang,Bera,property,break_in,2023-01-01,28,2023
Pahang,Bera,property,theft_other,2016-01-01,40,2016
Pahang,Bera,property,theft_other,2017-01-01,27,2017
Pahang,Bera,property,theft_other,2018-01-01,40,2018
Pahang,Bera,property,theft_other,2019-01-01,29,2019
Pahang,Bera,property,theft_other,2020-01-01,39,2020
Pahang,Bera,property,theft_other,2021-01-01,48,2021
Pahang,Bera,property,theft_other,2022-01-01,45,2022
Pahang,Bera,property,theft_other,2023-01-01,42,2023
Pahang,Bera,property,theft_vehicle_lorry,2016-01-01,11,2016
Pahang,Bera,property,theft_vehicle_lorry,2017-01-01,2,2017
Pahang,Bera,property,theft_vehicle_lorry,2018-01-01,2,2018
Pahang,Bera,property,theft_vehicle_lorry,2019-01-01,0,2019
Pahang,Bera,property,theft_vehicle_lorry,2020-01-01,2,2020
Pahang,Bera,property,theft_vehicle_lorry,2021-01-01,0,2021
Pahang,Bera,property,theft_vehicle_lorry,2022-01-01,0,2022
Pahang,Bera,property,theft_vehicle_lorry,2023-01-01,1,2023
Pahang,Bera,property,theft_vehicle_motorcar,2016-01-01,5,2016
Pahang,Bera,property,theft_vehicle_motorcar,2017-01-01,3,2017
Pahang,Bera,property,theft_vehicle_motorcar,2018-01-01,1,2018
Pahang,Bera,property,theft_vehicle_motorcar,2019-01-01,3,2019
Pahang,Bera,property,theft_vehicle_motorcar,2020-01-01,1,2020
Pahang,Bera,property,theft_vehicle_motorcar,2021-01-01,1,2021
Pahang,Bera,property,theft_vehicle_motorcar,2022-01-01,4,2022
Pahang,Bera,property,theft_vehicle_motorcar,2023-01-01,2,2023
Pahang,Bera,property,theft_vehicle_motorcycle,2016-01-01,48,2016
Pahang,Bera,property,theft_vehicle_motorcycle,2017-01-01,36,2017
Pahang,Bera,property,theft_vehicle_motorcycle,2018-01-01,28,2018
Pahang,Bera,property,theft_vehicle_motorcycle,2019-01-01,29,2019
Pahang,Bera,property,theft_vehicle_motorcycle,2020-01-01,27,2020
Pahang,Bera,property,theft_vehicle_motorcycle,2021-01-01,24,2021
Pahang,Bera,property,theft_vehicle_motorcycle,2022-01-01,12,2022
Pahang,Bera,property,theft_vehicle_motorcycle,2023-01-01,16,2023
Pahang,Cameron Highland,assault,all,2016-01-01,19,2016
Pahang,Cameron Highland,assault,all,2017-01-01,13,2017
Pahang,Cameron Highland,assault,all,2018-01-01,23,2018
Pahang,Cameron Highland,assault,all,2019-01-01,6,2019
Pahang,Cameron Highland,assault,causing_injury,2016-01-01,10,2016
Pahang,Cameron Highland,assault,causing_injury,2017-01-01,10,2017
Pahang,Cameron Highland,assault,causing_injury,2018-01-01,10,2018
Pahang,Cameron Highland,assault,causing_injury,2019-01-01,4,2019
Pahang,Cameron Highland,assault,murder,2016-01-01,1,2016
Pahang,Cameron Highland,assault,murder,2017-01-01,0,2017
Pahang,Cameron Highland,assault,murder,2018-01-01,0,2018
Pahang,Cameron Highland,assault,murder,2019-01-01,0,2019
Pahang,Cameron Highland,assault,rape,2016-01-01,2,2016
Pahang,Cameron Highland,assault,rape,2017-01-01,1,2017
Pahang,Cameron Highland,assault,rape,2018-01-01,2,2018
Pahang,Cameron Highland,assault,rape,2019-01-01,1,2019
Pahang,Cameron Highland,assault,robbery_gang_armed,2016-01-01,0,2016
Pahang,Cameron Highland,assault,robbery_gang_armed,2017-01-01,0,2017
Pahang,Cameron Highland,assault,robbery_gang_armed,2018-01-01,0,2018
Pahang,Cameron Highland,assault,robbery_gang_armed,2019-01-01,0,2019
Pahang,Cameron Highland,assault,robbery_gang_unarmed,2016-01-01,6,2016
Pahang,Cameron Highland,assault,robbery_gang_unarmed,2017-01-01,2,2017
Pahang,Cameron Highland,assault,robbery_gang_unarmed,2018-01-01,10,2018
Pahang,Cameron Highland,assault,robbery_gang_unarmed,2019-01-01,0,2019
Pahang,Cameron Highland,assault,robbery_solo_armed,2016-01-01,0,2016
Pahang,Cameron Highland,assault,robbery_solo_armed,2017-01-01,0,2017
Pahang,Cameron Highland,assault,robbery_solo_armed,2018-01-01,0,2018
Pahang,Cameron Highland,assault,robbery_solo_armed,2019-01-01,0,2019
Pahang,Cameron Highland,assault,robbery_solo_unarmed,2016-01-01,0,2016
Pahang,Cameron Highland,assault,robbery_solo_unarmed,2017-01-01,0,2017
Pahang,Cameron Highland,assault,robbery_solo_unarmed,2018-01-01,1,2018
Pahang,Cameron Highland,assault,robbery_solo_unarmed,2019-01-01,1,2019
Pahang,Cameron Highland,property,all,2016-01-01,59,2016
